PERMIT_NUMBER,  PERMIT_TYPE,         ISSUE_DATE,        ESTIMATED_COST,         AMOUNT_WAIVED,   AMOUNT_PAID,    TOTAL_FEE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,  SUFFIX,CONTRACTOR_1_TYPE,CONTRACTOR_1_NAME,CONTRACTOR_1_ADDRESS,CONTRACTOR_1_CITY,CONTRACTOR_1_STATE,CONTRACTOR_1_ZIPCODE,CONTRACTOR_1_PHONE,CONTRACTOR_2_TYPE,CONTRACTOR_2_NAME,CONTRACTOR_2_ADDRESS,CONTRACTOR_2_CITY,CONTRACTOR_2_STATE,CONTRACTOR_2_ZIPCODE,CONTRACTOR_2_PHONE,CONTRACTOR_3_TYPE,CONTRACTOR_3_NAME,CONTRACTOR_3_ADDRESS,CONTRACTOR_3_CITY,CONTRACTOR_3_STATE,CONTRACTOR_3_ZIPCODE,Latitude,Longitude,CONTRACTOR_3_PHONE,LOCATION
100749695,PERMIT - ELECTRIC WIRING,3/1/2018,"$2,500.00 ",$0.00 ,$75.00 ,$75.00 ,11601,W,TOUHY,AVE,CONTRACTOR-ELECTRICAL,"HARTMANN ELECTRIC COMPANY, INC",750 LEE STREET,ELK GROVE VILLAGE,IL,60007-,(847)734-1260 x,,,,,,,,,,,,,,42.0085364,-87.91442844,,"(42.008536400868735, -87.91442843927047)"
100749697,PERMIT - EASY PERMIT PROCESS,3/1/2018,"$16,925.00 ",$0.00 ,$150.00 ,$150.00 ,1633,W,FARWELL,AVE,EXPEDITOR,ROBERT NOLTER,3116 S. PRINCETON AVE.,CHICAGO,IL,60616-,(312)404-0529 X,CONTRACTOR-PLUMBER/PLUMBING,ASAP PLUMBING AND HVAC INC.,3200 W LAKE AVE SUITE B,GLENVIEW,IL,60026-,(847)509-8113 x,OWNER,DEREK WALKER,2000 N RACINE AVE SUITE 4400,CHICAGO,ILLINIOS,60614,42.00648647,-87.6712977,,"(42.006486469109106, -87.6712976979656)"
100749699,PERMIT - EASY PERMIT PROCESS,3/1/2018,$1.00 ,$50.00 ,$150.00 ,$200.00 ,2422,N,ORCHARD,ST,EXPEDITOR,IPSA CORP,1166 W. GRAND AVE. FLOOR 1,CHICAGO,IL,60642-,(312)243-2500 x,CONTRACTOR-GENERAL CONTRACTOR,"CONTEMPORARY CONCEPTS, INC.",612 WEST WILLOW STREET,CHICAGO,IL,60610,(773)960-5705,CONTRACTOR-REFRIGERATION,MIRON HEATING & COOLING,1716 W ROBBIE LANE,MT PROSPECT,IL,60056,41.9261742,-87.64650393,(773)895-2797,"(41.92617420213359, -87.64650392675476)"
100749704,PERMIT - EASY PERMIT PROCESS,3/1/2018,"$35,000.00 ",$0.00 ,$225.00 ,$225.00 ,8218,W,BERWYN,AVE,EXPEDITOR,ON TIME EXPEDITING,3934 W. NORTH AVE. FLOOR 1ST,CHICAGO,IL,60647-,(312)287-4807 X,CONTRACTOR-GENERAL CONTRACTOR,"RESTORE CONSTRUCTION, INC.",11241 A. MELROSE AVE,FRANKLIN PARK,IL,60131-,(847)455-3000 x,OWNER,MARIO MARCHESE,8218 W BERWYN CHICAGO,CHICAGO,IL,606,41.97554298,-87.83263109,,"(41.975542980542514, -87.83263108970063)"
100749705,PERMIT - ELECTRIC WIRING,3/1/2018,"$50,000.00 ",$0.00 ,$75.00 ,$75.00 ,875,N,MICHIGAN,AVE,CONTRACTOR-ELECTRICAL,"LOMBARDI ELECTRIC, INC.",161 COVINGTON DR.,BLOOMINGDALE,IL,60108-3107,(630)825-0223,,,,,,,,,,,,,,41.89894854,-87.62397499,,"(41.898948541729865, -87.62397498768968)"
100749707,PERMIT - ELECTRIC WIRING,3/1/2018,$100.00 ,$0.00 ,$75.00 ,$75.00 ,8600,W,BRYN MAWR,AVE,CONTRACTOR-ELECTRICAL,FITZGERALD'S ELECTRICAL CONT,6S865 SHAW ROAD,BIG ROCK,IL,60511-,(630)556-3000 x,,,,,,,,,,,,,,41.98113455,-87.84163842,,"(41.98113454543051, -87.84163842292439)"
100749708,PERMIT - ELECTRIC WIRING,3/1/2018,$100.00 ,$0.00 ,$75.00 ,$75.00 ,8700,W,BRYN MAWR,AVE,CONTRACTOR-ELECTRICAL,FITZGERALD'S ELECTRICAL CONT,6S865 SHAW ROAD,BIG ROCK,IL,60511-,(630)556-3000 x,,,,,,,,,,,,,,41.98109378,-87.84407563,,"(41.98109378013414, -87.844075627491)"
100749709,PERMIT - ELECTRIC WIRING,3/1/2018,"$25,000.00 ",$0.00 ,$75.00 ,$75.00 ,875,N,MICHIGAN,AVE,CONTRACTOR-ELECTRICAL,"LOMBARDI ELECTRIC, INC.",161 COVINGTON DR.,BLOOMINGDALE,IL,60108-3107,(630)825-0223,,,,,,,,,,,,,,41.89894854,-87.62397499,,"(41.898948541729865, -87.62397498768968)"
100749710,PERMIT - ELECTRIC WIRING,3/1/2018,"$45,000.00 ",$0.00 ,$75.00 ,$75.00 ,233,S,WACKER,DR,CONTRACTOR-ELECTRICAL,"LOMBARDI ELECTRIC, INC.",161 COVINGTON DR.,BLOOMINGDALE,IL,60108-3107,(630)825-0223,,,,,,,,,,,,,,41.87856015,-87.63652387,,"(41.87856015362371, -87.63652387205532)"
100749711,PERMIT - ELECTRIC WIRING,3/1/2018,"$10,000.00 ",$0.00 ,$75.00 ,$75.00 ,233,S,WACKER,DR,CONTRACTOR-ELECTRICAL,"LOMBARDI ELECTRIC, INC.",161 COVINGTON DR.,BLOOMINGDALE,IL,60108-3107,(630)825-0223,,,,,,,,,,,,,,41.87856015,-87.63652387,,"(41.87856015362371, -87.63652387205532)"
100749718,PERMIT - ELECTRIC WIRING,3/1/2018,$500.00 ,$0.00 ,$75.00 ,$75.00 ,4826,N,SPAULDING,AVE,CONTRACTOR-ELECTRICAL,SALVADOR RUIZ ELECTRIC,2208 W BELMONT AVE,CHICAGO,IL,60618,(773)407-8463,,,,,,,,,,,,,,41.96925127,-87.71108806,,"(41.969251270484264, -87.71108805894367)"
100749719,PERMIT - ELECTRIC WIRING,3/1/2018,$700.00 ,$0.00 ,$150.00 ,$150.00 ,1516,W,WRIGHTWOOD,AVE,CONTRACTOR-ELECTRICAL,MK ELECTRIC SERVICES,910 TALCOTT RD.,PARK RIDGE,IL,60068-,(773)865-8342 x,,,,,,,,,,,,,,,,,
100749732,PERMIT - ELECTRIC WIRING,3/1/2018,$50.00 ,$0.00 ,$150.00 ,$150.00 ,3121,N,SHEFFIELD,AVE,CONTRACTOR-ELECTRICAL,"G & F ELECTRICAL, INC.",5120 N. LOVEJOY,CHICAGO,IL,60630,(773)209-3213 X,,,,,,,,,,,,,,41.93872824,-87.65391735,,"(41.938728238979785, -87.6539173483106)"
100749279,PERMIT - ELECTRIC WIRING,2/28/2018,"$3,900.00 ",$0.00 ,$450.00 ,$450.00 ,9029,S,OGLESBY,AVE,CONTRACTOR-ELECTRICAL,SHEPHERD ELECTRICAL CONTRACTIN,2224 DEWES ST,GLENVIEW,IL,60025-,(773)401-7969 x,OWNER OCCUPIED,IGNACIO GIL,8132 S EUDLIC AVE,CHICAGO,IL,60617,,,,,,,,41.73081991,-87.56689862,,"(41.73081990712301, -87.5668986211459)"
100749201,PERMIT - ELECTRIC WIRING,2/27/2018,"$10,000.00 ",$0.00 ,$75.00 ,$75.00 ,1530,W,WELLINGTON,AVE,CONTRACTOR-ELECTRICAL,TEXA ENGINEERING,4 FENVIEW CT.,CARY,IL,60013-,(847)372-0295 X,,,,,,,,,,,,,,41.93617504,-87.66736362,,"(41.93617504020216, -87.6673636229302)"
100749202,PERMIT - ELECTRIC WIRING,2/27/2018,"$2,000.00 ",$0.00 ,$225.00 ,$225.00 ,1530,W,WELLINGTON,AVE,CONTRACTOR-ELECTRICAL,TEXA ENGINEERING,4 FENVIEW CT.,CARY,IL,60013-,(847)372-0295 X,,,,,,,,,,,,,,41.93617504,-87.66736362,,"(41.93617504020216, -87.6673636229302)"
100748927,PERMIT - SCAFFOLDING,2/26/2018,$1.00 ,$0.00 ,$150.00 ,$150.00 ,1140,N,LA SALLE,DR,OWNER,FLATS ON LASALLE CONDO ASSOC,1140 N. LASALLE,CHGO,IL,60610,,,,,,,,,,,,,,,41.9030477,-87.63303949,,"(41.90304770028264, -87.63303949168595)"
100748928,PERMIT - EASY PERMIT PROCESS,2/26/2018,"$1,850.00 ",$0.00 ,$550.00 ,$550.00 ,1644,W,ADDISON,ST,MASONRY CONTRACTOR,PERMEX REMODELING INC.,2727 S. LAWNDALE AVE.,CHICAGO,IL,60623,(708)351-1191,OWNER,BARB GOMEZ,1642 W. ADDISON,CHGO,IL,,,,,,,,,41.94707832,-87.670646,,"(41.94707831509022, -87.67064600202197)"
100748933,PERMIT - ELECTRIC WIRING,2/26/2018,"$1,000.00 ",$0.00 ,$75.00 ,$75.00 ,11601,W,TOUHY,AVE,CONTRACTOR-ELECTRICAL,"CABLE COMMUNICATIONS, INC.",6200 S. OAKLEY,CHICAGO,IL,60636-,(773)925-1344 X,,,,,,,,,,,,,,42.0085364,-87.91442844,,"(42.008536400868735, -87.91442843927047)"
100748935,PERMIT - ELECTRIC WIRING,2/26/2018,"$1,000.00 ",$0.00 ,$75.00 ,$75.00 ,11601,W,TOUHY,AVE,CONTRACTOR-ELECTRICAL,"CABLE COMMUNICATIONS, INC.",6200 S. OAKLEY,CHICAGO,IL,60636-,(773)925-1344 X,,,,,,,,,,,,,,42.0085364,-87.91442844,,"(42.008536400868735, -87.91442843927047)"
100726439,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$55,000.00 ",$0.00 ,$550.00 ,$550.00 ,2857,W,WILSON,AVE,OWNER OCCUPIED,CHERYL & NED MCNALLY,2857 W WILSON AVE,CHICAGO,IL,60625,,ARCHITECT,WIDLER BRENT L,,,,,,CONTRACTOR-ELECTRICAL,TOMIS ELECTRIC,2716 W. FITCH,CHICAGO,IL,60645-,41.964648,-87.70087229,(773)491-4967 X,"(41.964647999934606, -87.7008722868923)"
100728264,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$60,000.00 ",$0.00 ,$350.00 ,$350.00 ,11037,S,ST LOUIS,AVE,OWNER OCCUPIED,JEFFERY AND EILEEN HART,11037 S ST LOUIS AVE,CHICAGO,IL,60655,,ARCHITECT,MCDONNELL IAN,,,,,,CONTRACTOR-ELECTRICAL,R.EDWARDS ELECTRIC LLC,15221 STATE,SOUTH HOLLAND,IL,60473,41.6921632,-87.70805342,(773)507-9650,"(41.69216320314936, -87.70805341633412)"
100729581,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$230,000.00 ",$0.00 ,"$2,534.62 ","$2,534.62 ",4549,N,MELVINA,AVE,OWNER OCCUPIED,GREGORZ PIECHOWIAK,4549 N MELVINA AVE,CHICAGO,IL,60630,,ARCHITECT,BUDZIK THOMAS,,,,,,CONTRACTOR-ELECTRICAL,EURO CONNECTION II INC,600 CREST AVE,ELK GROVE VILLAGE,IL,60007,41.96350693,-87.78186579,(312)493-2339,"(41.96350692455362, -87.78186579253392)"
100729859,PERMIT - ELECTRIC WIRING,2/23/2018,$0.00 ,$0.00 ,$75.00 ,$75.00 ,2157,N,DAMEN,AVE,CONTRACTOR-ELECTRICAL,CHICAGO METROPOLITAN FIRE PREV,820 N. ADDISON AVE.,ELMHURST,IL,60126-,(630)833-1110 X,,,,,,,,,,,,,,41.92130256,-87.67760256,,"(41.92130255901957, -87.67760256334529)"
100729934,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$10,000.00 ",$0.00 ,$350.00 ,$350.00 ,10710,S,AVENUE O,,OWNER,LUZ LEAL,4957 N. CHRISTIANA,CHICAGO,IL,60625,,ARCHITECT,KOZIOL FREDERICK E,,,,,,CONTRACTOR-ELECTRICAL,CAVAL ELECTRIC INC.,3530 W 80TH PLACE,CHICAGO,IL,60652,41.70057397,-87.54023416,(773)428-5510,"(41.700573967127504, -87.54023416136577)"
100730903,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$3,500,000.00 ",$0.00 ,$375.00 ,$375.00 ,6801,N,SHERIDAN,RD,OWNER,IAN HAFNER,"1520 N. EL CAMINO REAL, SUITE #4",SAN ELEMENTE,CA,92672,,ARCHITECT,DUFRESNE JEAN,,,,,,CONTRACTOR-ELECTRICAL,"KOSO CONSTRUCTION, INC.",7435 W BELMONT AVE.,CHICAGO,IL,60634,42.00561788,-87.66078594,(773)398-6465,"(42.00561787658474, -87.66078593720823)"
100731804,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$200,000.00 ",$0.00 ,"$2,359.00 ","$2,359.00 ",1245,W,NELSON,ST,OWNER,"1245 W. NELSON, LLC. .",13 WILDWOOD RD,ELK GROVE VILLAGE,IL,60007,,ARCHITECT,"CRUZ, MARIO",,,,,,CONTRACTOR-ELECTRICAL,C & J ELECTRIC CO.,6536 N. LAWNDALE AVE.,LINCOLNWOOD,IL,60712-4020,41.93696992,-87.66061792,(773)908-4847 x,"(41.93696992383348, -87.6606179224411)"
100733062,PERMIT - SIGNS,2/23/2018,"$1,500.00 ",$0.00 ,$200.00 ,$200.00 ,5018,S,CICERO,AVE,SIGN CONTRACTOR,INTEGRITY SIGN CO,18621 S 81ST AVE,TINLEY PARK,IL,60487-,(708)532-5038 x,CONTRACTOR-ELECTRICAL,3 S SUPPLY COMPANY,14650 TEAL DRIVE,HOMER GLEN,IL,60491,(708)935-3999,,,,,,,41.80154713,-87.74313568,,"(41.801547127067245, -87.74313568386458)"
100733063,PERMIT - SIGNS,2/23/2018,"$1,500.00 ",$0.00 ,$200.00 ,$200.00 ,5018,S,CICERO,AVE,SIGN CONTRACTOR,INTEGRITY SIGN CO,18621 S 81ST AVE,TINLEY PARK,IL,60487-,(708)532-5038 x,CONTRACTOR-ELECTRICAL,3 S SUPPLY COMPANY,14650 TEAL DRIVE,HOMER GLEN,IL,60491,(708)935-3999,,,,,,,41.80154713,-87.74313568,,"(41.801547127067245, -87.74313568386458)"
100733066,PERMIT - SIGNS,2/23/2018,$500.00 ,$0.00 ,$200.00 ,$200.00 ,5018,S,CICERO,AVE,SIGN CONTRACTOR,INTEGRITY SIGN CO,18621 S 81ST AVE,TINLEY PARK,IL,60487-,(708)532-5038 x,CONTRACTOR-ELECTRICAL,3 S SUPPLY COMPANY,14650 TEAL DRIVE,HOMER GLEN,IL,60491,(708)935-3999,,,,,,,41.80154713,-87.74313568,,"(41.801547127067245, -87.74313568386458)"
100733524,PERMIT - SIGNS,2/23/2018,"$1,530.00 ",$0.00 ,$250.00 ,$250.00 ,734,W,47TH,ST,SIGN CONTRACTOR,SOUTH WATER SIGNS,934 N. CHURCH RD.,ELMHURST,IL,60126,(630)333-4900,,,,,,,,,,,,,,41.80899014,-87.64448322,,"(41.8089901350139, -87.6444832175785)"
100735036,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$75,000.00 ",$0.00 ,$350.00 ,$350.00 ,707,N,CENTRAL PARK,AVE,OWNER OCCUPIED,CESAR MARIN,707 N CENTRAL PARK AVE,CHICAGO,IL,60624,,ARCHITECT,MAHAKALI PRASHANTH K,,,,,,CONTRACTOR-ELECTRICAL,D.C.L. ELECTRIC,6613 N. MAPLEWOOD AVE.,CHICAGO,IL,60645-,41.89389691,-87.7161225,(773)764-9608 x,"(41.893896912358436, -87.71612249689666)"
100735426,PERMIT - WRECKING/DEMOLITION,2/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,2430,W,MOFFAT,ST,EXPEDITOR,EXPEDITING SERVICE,15290 W. APPLE ORCHARD LN.,LINCOLNSHIRE,IL,60069-,(708)903-0856 X,CONTRACTOR-WRECKING,DS CONSTRUCTION,5819 SOUTH NEVA,CHICAGO,IL,60638-,,OWNER,KK COURT INVESTMENTS INC,164 MICHAEL JOHN DR,PARK RIDGE,IL,60068,41.91495492,-87.68860137,,"(41.91495491689336, -87.68860136912183)"
100735518,PERMIT - SIGNS,2/23/2018,"$3,700.00 ",$0.00 ,$200.00 ,$200.00 ,2800,W,FULLERTON,AVE,SIGN CONTRACTOR,IMAGE FX CORP,16W109 83RD ST,BURR RIDGE,IL,60527,(630)655-2850,CONTRACTOR-ELECTRICAL,IDENTITY SERVICES LLC,1120 WEST NATIONAL AVE,ADDISON,IL,60101-,(847)737-7324 x,OWNER,TITO KANDARAPPALLIL,2800 W FULLERTON AVE,CHICAGO,IL,60647,41.92491642,-87.69747587,,"(41.92491641566072, -87.69747587051683)"
100735520,PERMIT - SIGNS,2/23/2018,"$3,700.00 ",$0.00 ,$200.00 ,$200.00 ,2800,W,FULLERTON,AVE,SIGN CONTRACTOR,IMAGE FX CORP,16W109 83RD ST,BURR RIDGE,IL,60527,(630)655-2850,CONTRACTOR-ELECTRICAL,IDENTITY SERVICES LLC,1120 WEST NATIONAL AVE,ADDISON,IL,60101-,(847)737-7324 x,OWNER,TITO KANDARAPPALLIL,2800 W FULLERTON AVE,CHICAGO,IL,60647,41.92491642,-87.69747587,,"(41.92491641566072, -87.69747587051683)"
100735903,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$45,000.00 ",$0.00 ,$350.00 ,$350.00 ,3412,W,FULTON,BLVD,OWNER OCCUPIED,COLEY BROWN,3412 W FULTON BLVD,CHICAGO,IL,60624,,ARCHITECT,MAHAKALI PRASHANTH K,,,,,,CONTRACTOR-ELECTRICAL,"PALOMINO CONSTRUCTION,  INC.",5546 W. WINDSOR ST.,CHICAGO,IL,60630-,41.88645539,-87.71174576,(773)403-9599 x,"(41.88645538713831, -87.7117457601839)"
100736526,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$10,000.00 ",$0.00 ,$350.00 ,$350.00 ,1734,N,KEYSTONE,AVE,OWNER AS GENERAL CONTRACTOR,ROSAURA DIAZ,1734 N KEYSTONE AVE,CHICAGO,IL,60639,,ARCHITECT,MARTINEZ LUIS A,,,,,,EXPEDITOR,VICTOR CUEBAS SR,2548 W. DIVISION ST. FLOOR 1ST,CHICAGO,IL,60622-,41.91271236,-87.72779042,(773)406-3855 X,"(41.91271235674133, -87.72779041600528)"
100736557,PERMIT - SIGNS,2/23/2018,"$1,800.00 ",$0.00 ,$250.00 ,$250.00 ,2323,W,TAYLOR,ST,SIGN CONTRACTOR,LANDMARK OUTD'R ADVERTIS',7424 INDUSTRIAL AVE.,CHESTERTON,IN,46304,(219)762-9577,,,,,,,,,,,,,,41.86888829,-87.68457574,,"(41.86888828555975, -87.68457573987499)"
100737375,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$85,000.00 ",$0.00 ,$800.00 ,$800.00 ,1147,W,OHIO,ST,OWNER OCCUPIED,LISA KEUNG AND TONY GREEN,"1147 W OHIO ST., UNIT 406",CHICAGO,IL,60642,,ARCHITECT,SCRAFANO ELISSA FRANCES,,,,,,CONTRACTOR-ELECTRICAL,"EK ELECTRIC,INC.",3649 EMERSON ST,FRANKLIN PARK,IL,60131,41.89207601,-87.65648634,(773)656-4874,"(41.89207601134565, -87.65648634082356)"
100738703,PERMIT - SIGNS,2/23/2018,"$8,200.00 ",$0.00 ,$200.00 ,$200.00 ,3000,W,FULLERTON,AVE,SIGN CONTRACTOR,SIGN EFFECTS,346 E. VIEW STREET,LOMBARD,IL,60148,(630)945-3269,CONTRACTOR-ELECTRICAL,CRAIG A. LEONARD,2591 ROCKPORT ROAD,HAMPSHIRE,IL,60140,(312)953-6312,,,,,,,41.92487124,-87.70243666,,"(41.92487124318117, -87.70243665907269)"
100739003,PERMIT - SIGNS,2/23/2018,$900.00 ,$0.00 ,$200.00 ,$200.00 ,3242,W,MONTROSE,AVE,SIGN CONTRACTOR,UNIVERSAL AWNING,834 N CICERO,CHICAGO,IL,60651,(773)887-3935,CONTRACTOR-ELECTRICAL,ILLINOIS ELECTRICIANS GROUP IN,4957 N KILPATRICK,CHICAGO,IL,60630,(773)885-9000,OWNER,LIDIA A NAVAS,3242 W MONTROSE AVE,CHICAGO,IL,60618,41.9612775,-87.70995751,,"(41.96127750236151, -87.70995751427867)"
100739039,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$10,000.00 ",$0.00 ,$375.00 ,$375.00 ,5411,W,CHICAGO,AVE,OWNER OCCUPIED,CROWN CASTLE,20 N MARTINGALE DR,SCHAUMBURG,IL,60173,,STRUCTURAL ENGINEER,"BYROM, BRADLEY",,,,,,CONTRACTOR-ELECTRICAL,"TRIAD ASSOCIATES,INC.",361 RANDY ROAD SUITE 101,CAROL STREAM,IL,60188-,41.89477642,-87.7611351,(847)708-7500 x,"(41.89477641877144, -87.76113510410633)"
100739457,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$10,000.00 ",$0.00 ,$375.00 ,$375.00 ,434,N,CICERO,AVE,OWNER OCCUPIED,CROWN CASTLE,20 N MARTINGALE DR,SCHAUMBURG,IL,60173,,STRUCTURAL ENGINEER,BOELTER RICHARD,,,,,,CONTRACTOR-ELECTRICAL,DEERFIELD CONSTRUCTION GROUP,14927 NEW AVE,LOCKPORT,IL,60441-,41.88892576,-87.74573682,,"(41.8889257612998, -87.74573681618162)"
100739495,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$10,000.00 ",$0.00 ,$375.00 ,$375.00 ,4540,W,51ST,ST,OWNER OCCUPIED,CROWN CASTLE,20 N MARTINGALE DR,SCHAUMBURG,IL,60173,,STRUCTURAL ENGINEER,BOELTER RICHARD,,,,,,CONTRACTOR-ELECTRICAL,BRIAN K PETERSEN,39W055 ADOBE RIDGE,ELGIN,IL,60124-,41.80050041,-87.73710737,(630)330-0377 x,"(41.800500410229205, -87.73710737370594)"
100739500,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$10,000.00 ",$0.00 ,$375.00 ,$375.00 ,2351,N,HARLEM,AVE,OWNER OCCUPIED,CROWN CASTLE,20 N MARTINGALE DR,SCHAUMBURG,IL,60173,,STRUCTURAL ENGINEER,"BYROM, BRADLEY",,,,,,CONTRACTOR-ELECTRICAL,"TRIAD ASSOCIATES,INC.",361 RANDY ROAD SUITE 101,CAROL STREAM,IL,60188-,41.92255726,-87.8060628,(847)708-7500 x,"(41.92255726355015, -87.80606279481992)"
100740501,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$10,000.00 ",$0.00 ,$900.00 ,$900.00 ,4953,W,47TH,ST,OWNER,AT&T MOBILITY,"10700 W. HIGGINS RD, STE 240",ROSEMONT,IL,60018,,STRUCTURAL ENGINEER,PATEL SATISHKIMAR C.,,,,,,CONTRACTOR-ELECTRICAL,DEERFIELD CONSTRUCTION GROUP,14927 NEW AVE,LOCKPORT,IL,60441-,41.80745397,-87.74773344,,"(41.80745396705484, -87.74773343916279)"
100740510,PERMIT - NEW CONSTRUCTION,2/23/2018,"$396,300.00 ",$0.00 ,"$2,650.00 ","$2,650.00 ",2629,W,HOMER,ST,SELF CERT ARCHITECT,HANNA JOHN C,,,,,,CONTRACTOR-ELECTRICAL,HIGHLIGHTS CHICAGO INC.,5766 N LINCOLN AVE,CHICAGO,IL,60659-,(312)905-5554 x,CONTRACTOR-GENERAL CONTRACTOR,ULTIMATE DEVELOPMENT & RENOVAT,23445 N VALLEY ROAD,LAKE ZURICH,IL,60047,41.91650306,-87.69345898,(847)924-6337,"(41.916503055643986, -87.6934589809269)"
100740545,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$10,000.00 ",$0.00 ,$900.00 ,$900.00 ,4701,N,ASHLAND,AVE,OWNER,AT&T MOBILITY,"10700 W. HIGGINS RD, STE 240",ROSEMONT,IL,60018,,STRUCTURAL ENGINEER,PATEL SATISHKIMAR C.,,,,,,CONTRACTOR-ELECTRICAL,"ABOVE STRUCTURES, INC.",5944 N ARTESIAN,CHICAGO,IL,60659-,41.96714616,-87.66925195,,"(41.96714615669716, -87.66925195138536)"
100740934,PERMIT - SIGNS,2/23/2018,"$5,000.00 ",$0.00 ,$200.00 ,$200.00 ,6434,W,63RD,ST,SIGN CONTRACTOR,OLYMPIC SIGNS INC.,1130 N. GARFIELD,LOMBARD,IL,60148,(630)652-4131,OWNER,SEAN FISHER,2258 N CLYBOURN,CHICAGO,IL,60612,,,,,,,,41.77776423,-87.78263542,,"(41.777764229348435, -87.7826354168071)"
100741447,PERMIT - ELEVATOR EQUIPMENT,2/23/2018,"$600,000.00 ",$0.00 ,$600.00 ,$600.00 ,220,S,WELLS,ST,CONTRACTOR-ELEVATOR,PROFESSIONAL ELEVATOR SERV INC,"2635 S. WABASH AVE, 3RD FLOOR SOUTH",CHICAGO,IL,60616-,(312)842-6715 x,OWNER,CHICAGO TRANSIT AUTHORITY,567 W LAKE STREET,CHICAGO,IL,60661,,,,,,,,41.8786923,-87.63389582,,"(41.87869230406452, -87.63389581764326)"
100742195,PERMIT - WRECKING/DEMOLITION,2/23/2018,$1.00 ,$0.00 ,$500.00 ,$500.00 ,855,N,LECLAIRE,AVE,EXPEDITOR,ON TIME EXPEDITING,3934 W. NORTH AVE. FLOOR 1ST,CHICAGO,IL,60647-,(312)287-4807 X,CONTRACTOR-WRECKING,MBR WRECKING & CONSTRUCTION,6534 NORTH CENTRAL PARK,CHICAGO,IL,60712-,(312)907-4199 x,OWNER,ASPEN GENERAL,1030 S LARGRANE RD,LAGRANGE,IL,,41.89662477,-87.75304665,,"(41.89662477069121, -87.75304664599871)"
100742376,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$10,000.00 ",$0.00 ,$375.00 ,$375.00 ,9201,S,DAMEN,AVE,OWNER AS GENERAL CONTRACTOR,COLIN MCFARLAND,9201 S DAMEN AVE,CHICAGO,IL,60620,,ARCHITECT,MESSERLE MICHAEL E,,,,,,CONTRACTOR-ELECTRICAL,JOHNSON ELECTRIC COMPANY,4369 W. 136TH CT.,CRESTWOOD,IL,60445-,41.72645524,-87.67279424,(708)371-3377 X,"(41.72645524040446, -87.67279423888375)"
100742400,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$585,000.00 ",$0.00 ,$375.00 ,$375.00 ,12600,S,TORRENCE,AVE,OWNER,FORD MOTOR COMPANY,12600 S. TORRENCE AVE,CHICAGO,IL,60633,,ARCHITECT,SELTIN CHRISTOFER,,,,,,CONTRACTOR-ELECTRICAL,"ELECTRICAL SYSTEMS, INC.",17335 S. ASHLAND AVE.,EAST HAZEL CREST,IL,60429-1823,41.66611299,-87.55900308,(708)647-1300 X,"(41.66611299121115, -87.55900308026102)"
100742590,PERMIT - RENOVATION/ALTERATION,2/23/2018,"$56,151.00 ",$0.00 ,$375.00 ,$375.00 ,5259,S,MCVICKER,AVE,OWNER OCCUPIED,ED CRONIN,5252 S. AUSTIN AVE,CHICAGO,IL,60638,,ARCHITECT,DOMENELLA DANTE L,,,,,,CONTRACTOR-ELECTRICAL,MARCHONE ELECTRICAL DESIGN INC,9000 ORCHARD RD,WILLOW SPRINGS,IL,60480-,41.79630821,-87.77324658,(708)822-9780 x,"(41.79630821199479, -87.77324657570574)"
100742690,PERMIT - RENOVATION/ALTERATION,2/23/2018,$185.00 ,$0.00 ,"$1,551.95 ","$1,551.95 ",30,S,WACKER,DR,SELF CERT ARCHITECT,MORDZINSKI ANDRZEJ,,,,,,CONTRACTOR-ELECTRICAL,CURRENT COMMUNICATIONS CORP.,2600 W. 23RD ST.,BROADVIEW,IL,60155-,(708)786-3400 x,CONTRACTOR-GENERAL CONTRACTOR,CORPORATE OFFICE CONSTRUCTION,908 WINSLOW CIRCLE,GLEN ELLYN,IL,60137-,41.88140721,-87.63715509,(312)981-9640 x,"(41.88140721163485, -87.63715509324663)"
